Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,,69,,0,25,,0,-1,0,,7,3797,,62770d79,e0508e87,1507309a,f2463ffb,1315f676,6fcd6dcb,e7818db4,3a060ecb,2e4e821f,2e027dc1,0c7c4231,3fee3c46,a77a4a56,be4ee537,dbaa7b86,4cdc3efa,d20856aa,7232d217,9512c20b,c38e2f28,14f65a5d,25b1b089,d7c1fc0b,e2e6be9c,ff654802,ed10571d
0,2,15,2,15,1,0,0,0,2,0,1,1560,2,b71d8e39,9feef716,6faa15d5,f2463ffb,c6fc10d3,6fcd6dcb,ab16ed81,a945a803,7cee8453,fe14b968,95f8ca79,263f69de,a77a4a56,,f0274ef2,,,b8170bba,9512c20b,adc7d620,cdf3ef7b,0cd1d608,,75350c8a,ff654802,ed10571d
0,45,219,2,,7,0,0,4,5,0,3,26197,2,5335fc6c,bfc70229,796ec2cb,67ecc871,e62c84df,919c68e4,083291dd,312aa74b,1df5e154,52d994ae,1bfb7a07,be54e5e2,26bb0b02,11a24c15,96fd88a3,10dd3744,753da5f3,a1eb1511,9512c20b,135d9b81,f428d405,b1ea2f43,caa7cb4a,b4b020ef,ff654802,b757e957
0,16,,14,14,,2,0,13,14,1,,30,14,527e5906,edd42ed6,67e1bc87,b17e4793,c6fc10d3,6fcd6dcb,27f43f86,283c92c0,2e4e821f,40b054b4,750506a2,f1b49bb9,bf78d0d4,be4ee537,fcd8d20f,4cdc3efa,d20856aa,b8170bba,139221a3,083f581c,5731c43e,be98cd91,b5d2988c,d7b3dff0,ff654802,ed10571d
0,6,7,0,0,,13,0,2,0,1,,33,0,cef6ba26,d3e24ac0,62a5fee5,f2463ffb,1315f676,6fcd6dcb,7dfd04ed,670da99c,1df5e154,5d474700,b59debeb,3e6bee02,a77a4a56,55191c09,484a5e08,330c9d3e,1f7fc70b,7a013011,9512c20b,74591065,05c84564,035fff16,05389a07,2f01f6d1,30436bfc,962813c6
0,32,31,5,5,,66,0,2,6,1,,37,5,4c930f72,c3912001,fef52480,6faef306,c6fc10d3,6fcd6dcb,c1f030a3,09f8a09d,46dedfa6,f4d01f2a,2bdae7c4,947475a6,a77a4a56,dd76031d,2b083b96,10dd3744,1f7fc70b,b8170bba,9512c20b,4521d415,def6c803,f3a4b3ec,c0b3cfcd,a2f71d34,30436bfc,ed10571d
0,2,35,2,2,209,27,3,4,24,4,6,8,2,facfb75a,9784d98f,dc7927c8,394f2f9d,0671415b,6fcd6dcb,67d7ccea,508ba7bb,1df5e154,ea6946a6,d99ede00,66588a46,d49eb1df,09c8c22c,f9bcc0b4,70198717,753da5f3,b8170bba,139221a3,c63c479e,07f6b0e8,f199c5f4,0a6c3077,e1ca7a88,991321ea,32b84fca
0,1,274,1,7,7,3,0,348,13,1,1,178,1,527e5906,98086288,1e4622bc,f2463ffb,1315f676,6fcd6dcb,ffc6038f,283c92c0,46dedfa6,40b054b4,750506a2,432f9700,a77a4a56,be4ee537,fcd8d20f,4cdc3efa,d20856aa,b8170bba,9512c20b,083f581c,5731c43e,be98cd91,583e86ea,6ce382ec,ff654802,b757e957
0,,429,,22,22,0,0,1837,0,0,3,4165,,6704a8c1,8b68dbb8,90d59266,67ecc871,73d203ad,6fcd6dcb,c613116b,b376349d,2e4e821f,90704670,c09ab8a6,cd8ccd15,a77a4a56,be4ee537,9ad63abb,4cdc3efa,d20856aa,a1eb1511,9512c20b,2e5d436e,29d38a63,d5c6157c,fd92a1fb,e8a7e055,30436bfc,b757e957
0,104,416,9,12,103,6,0,0,15,2,26,774,9,d47922e3,fb8eae66,6c07ed6a,67ecc871,e755064d,6fcd6dcb,9f443d6b,31ab2058,7cee8453,55379a4c,aa4b49fd,88464a2d,a77a4a56,be4ee537,fe6de11a,4cdc3efa,753da5f3,b8170bba,9512c20b,eacbf65b,f4740083,48f7412d,b14a277e,3d0b8fa3,ff654802,b757e957
0,,51,,558,,,0,7,0,,,225750,,87fcadd4,1965a4f0,471b4db9,67ecc871,1315f676,919c68e4,24017451,b69a2b08,dbe3aa6f,54ac497b,c22deafe,924b23b8,a77a4a56,be4ee537,9eb57ff0,4cdc3efa,d20856aa,7232d217,9512c20b,0a91fd44,f68eefca,ec2c9683,3035d885,2a357f68,d0b1afa5,b757e957
0,1,156,1,14,18,0,0,32,3,0,4,3687,1,527e5906,fb459890,dcdd2dd9,6faef306,1315f676,6fcd6dcb,1e375576,283c92c0,7cee8453,40b054b4,750506a2,e66c10d4,f4fc3c5e,be4ee537,7f0b7280,4cdc3efa,d20856aa,b8170bba,9512c20b,083f581c,5731c43e,be98cd91,6cb278e1,b15dcafb,ff654802,ed10571d
0,30,135,11,36,10,0,0,64,11,0,4,4962,11,168e86a2,86827807,4a25ebaf,ac4dc1fc,c6fc10d3,6fcd6dcb,2f796ae1,312aa74b,54fc547f,9f5f29d0,da2d86ff,c98b877a,d49eb1df,708c24d1,96fd88a3,9e312e2a,753da5f3,b8170bba,9512c20b,857dfc7b,bc56fea8,28849cf4,722a3316,d0fd8a31,337b81aa,6c730e3e
0,11,1866,9,111,1,0,0,6,9,0,1,5231,9,76b48318,82b517fa,c6453aed,eabb2677,513057af,6fcd6dcb,758ceaae,59903d33,a48e16ed,6707b514,573186f5,f44984d3,00c5ffb7,55191c09,b867d0bc,83f41762,753da5f3,7232d217,b49a729d,3f866213,36e5d98a,060520ba,26255224,72d169ba,30436bfc,b757e957
0,14,16,,,,,,47,0,,,113810,,0784bb41,b4599f33,7b212a18,6faef306,c6fc10d3,919c68e4,14f70e72,31ab2058,54fc547f,43f1735b,38a9b7e4,12716184,a77a4a56,be4ee537,fe6de11a,4cdc3efa,753da5f3,b8170bba,108a0699,3d1aa7fb,ed3a4e63,71a6b7db,e61358ea,b5db364c,337b81aa,2ba8d787
0,96,114,10,193,23,0,0,2,12,0,11,7181,10,9a3bb603,f2de60c5,a8645eb7,e6b5b2ee,f2069730,6fcd6dcb,cf4b2f9a,59903d33,2e4e821f,3fd134e7,d6c98916,1682dd7e,d49eb1df,55191c09,b867d0bc,83f41762,1f7fc70b,b8170bba,1889c49d,fb002033,58d703a6,d493b775,c9b9c2f2,f564fc25,ff654802,2ccea557
0,9,343,,,3,0,0,2,9,0,3,1373,,5f843b45,f4e861fc,01a0c607,f2463ffb,f1bba148,6fcd6dcb,a7fad249,29a03d40,2e4e821f,4e2e4a1e,b59debeb,0a7b5d94,a77a4a56,,0d6d6dfa,,,7232d217,9512c20b,9db1111f,2a8727e6,ad84b535,,16e6b497,ff654802,ed10571d
0,2,51,,38,19,0,0,410,0,0,1,2214,,527e5906,98086288,bdefdf6d,f2463ffb,c6fc10d3,6fcd6dcb,489ed22f,283c92c0,1df5e154,40b054b4,750506a2,79325653,a77a4a56,be4ee537,fcd8d20f,4cdc3efa,d20856aa,b8170bba,9512c20b,083f581c,5731c43e,be98cd91,b3a29a87,6cdfd8ed,30436bfc,b757e957
0,15,49,3,9,,0,0,48,8,0,,581,3,ab7c1b0e,c3912001,bfbe69f6,f2463ffb,e0215b49,6fcd6dcb,e7222fbe,09f8a09d,e25a4c11,62d118a8,c0d9b01b,d988c798,a77a4a56,e0939452,2b083b96,10dd3744,1f7fc70b,b6bc86c5,9512c20b,73582409,0f51e1aa,131e87c6,9771ebe9,165fbf32,cdc3217e,ed10571d
0,10,,4,0,,6,0,4,3,1,,1,0,5127dbcb,d3e24ac0,1c24c189,0cb4d8b1,adc57cb7,6fcd6dcb,8fd64d3e,670da99c,1df5e154,73da1cb4,b59debeb,12716184,a77a4a56,604adfaf,484a5e08,330c9d3e,1f7fc70b,a1eb1511,9512c20b,7bd88f75,3e6d9eb6,9c12617d,6dcea453,c9a56d7b,ff654802,962813c6
0,2,506,2,,,0,0,5,3,0,,32510,2,527e5906,2d4f83f0,b2288f9a,f2463ffb,e94d3063,6fcd6dcb,e1e9d594,283c92c0,2e4e821f,40b054b4,750506a2,4b32806d,d49eb1df,be4ee537,fcd8d20f,4cdc3efa,d20856aa,b7771e51,9512c20b,083f581c,5731c43e,be98cd91,f717c6be,0a3d691c,30436bfc,962813c6
0,14,583,3,,,0,0,19,0,0,,450110,3,ad98e872,fb1e95da,bb0b5187,386c49ee,c6fc10d3,919c68e4,bf8fc471,3f8464ea,2e4e821f,62da11e3,14874876,4f5509c9,a77a4a56,be4ee537,c375920d,4cdc3efa,d20856aa,d9f758ff,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,dac71b17,30436bfc,e1be5ef2
0,7,,5,,,0,0,14,10,0,,551,5,6becf72d,04fd83f3,ff2a7483,f2463ffb,3a57336e,6fcd6dcb,da61e040,b2a2bd17,25dd8f9a,a0b6fd34,750506a2,8a30cdb9,00c5ffb7,be4ee537,57469cbd,4cdc3efa,d20856aa,3c328ca5,9512c20b,77d7936b,ad2f6d2e,a258e346,26dccc9b,0c213ed7,321935cd,b757e957
0,13,313,15,50,,9,0,2,17,1,,221,15,605d1da6,fb677c96,75d2e08b,b0c5e548,c6fc10d3,6fcd6dcb,23ebceba,038e402d,54fc547f,3d69ecc8,80c2a990,12716184,a77a4a56,,2e9aae1e,,,7232d217,9512c20b,66308138,9a5f601b,4a24233c,,37104383,337b81aa,2ccea557
0,9,79,2,,1,0,0,801,2,0,1,40563,2,d4dd7312,968ebd36,ebe452ac,0c758dfb,c6fc10d3,6fcd6dcb,d7dfc2d2,bcffe7d7,2e4e821f,41e09e29,83fd36b9,55d5dceb,a77a4a56,55191c09,e660d262,10dd3744,753da5f3,b8170bba,9512c20b,ec1e912b,d3049ad5,4a5b5002,bf8c0d9d,0652ec16,30436bfc,b757e957
0,28,,15,,,0,0,4,18,0,,7375,15,3375907b,89af26bb,18ab3e89,f2463ffb,4ff7b61d,6fcd6dcb,100b2887,312aa74b,54fc547f,0abbe4e7,38a9b7e4,8541308c,a77a4a56,786875b2,833dab4e,10dd3744,1f7fc70b,a1eb1511,9512c20b,5e3e4777,24e37e90,5c5e1916,2a0f59d9,f0b85827,337b81aa,ed10571d
0,44,1292,6,,6,0,0,1597,0,0,3,20507,23,ad98e872,8af1edc8,e18e84c0,f2463ffb,c6fc10d3,6fcd6dcb,886cc47f,32204401,2e4e821f,62da11e3,14874876,65597db2,a77a4a56,be4ee537,e99db36c,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,278a29f7,ff654802,e1be5ef2
0,173,42,12,25,104,51,7,27,38,2,1,93,13,88af8154,7a06385f,af84cf44,72e99bed,c6fc10d3,6fcd6dcb,a2e8808c,670da99c,2e4e821f,a6531048,b59debeb,3d316e82,26bb0b02,55191c09,484a5e08,330c9d3e,753da5f3,a1eb1511,9512c20b,948d827f,548fc288,2905f3ea,136f2522,99c2f4d8,ff654802,2ccea557
0,3,142,2,20,,0,0,4,10,0,,1807,2,,7a06385f,5c3ac00b,f2463ffb,4dc31926,6fcd6dcb,bb22c483,670da99c,7cee8453,,,dca601f2,a77a4a56,4f32d39e,484a5e08,330c9d3e,1f7fc70b,3df5f234,9512c20b,,,,30254c7c,dc5838dd,30436bfc,2ccea557
0,18,188,8,39,11,0,0,18,30,0,1,4240,8,e0a9688d,d8d1ba77,77088f03,720ca231,e755064d,6fcd6dcb,42fec9cb,9f4186bd,54fc547f,766066b3,38d7c6a6,70fe7b3e,a77a4a56,092dd6ee,a87b7116,10dd3744,753da5f3,b8170bba,9512c20b,c6e49ae4,a574bb06,5a16df13,5eb215ff,9bf5aa34,337b81aa,2ccea557
0,,211,3,,15,0,0,15,3,0,3,33261,3,ee07f0af,5f924760,dc398491,f7f54f97,29e513ca,919c68e4,766e7888,17ae60ec,46dedfa6,8fe6461d,64947621,12716184,f4fc3c5e,be4ee537,fe7e6ccb,4cdc3efa,d20856aa,b8170bba,9512c20b,7659854c,173bb8c2,a8613c80,fe04a23f,c049a57a,991321ea,ed10571d
0,4,50,0,,,,,219,0,,,1,0,e5f3fd8d,77cf2e67,bbd00917,d6921b8a,729e35ab,6fcd6dcb,3a016be0,43426c29,2e4e821f,7de9c0a9,6652dc64,87ee589b,405ca118,be4ee537,f3bbfe99,4cdc3efa,d20856aa,a1eb1511,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,032e6367,ff654802,962813c6
1,,42,,9,,10,0,-1,1,1,,508,,f7f317e1,26d9cf5c,f86f9cf9,4520cf0e,e755064d,6fcd6dcb,70269b1a,95e73eb0,e25a4c11,2273ee3d,a6fcb845,09042c4c,a77a4a56,be4ee537,e054024a,4cdc3efa,d20856aa,b7771e51,9512c20b,c09c8dc4,0dab03ac,f9630b49,e4a7ff86,d9e09bdc,30436bfc,b757e957
0,,116,0,7,1,0,0,0,1,0,1,5287,1,265366bf,92946dba,280d6a18,f2463ffb,1315f676,6fcd6dcb,4fdb7f5a,ab96c6b2,2e4e821f,e63d98b4,c939136f,82ecd7e7,00c5ffb7,,26fc4ce5,,,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,,878f2b1e,30436bfc,b757e957
0,12,294,,9,55,0,0,30,9,0,17,1720,,a549d9ac,0792b70e,3d215477,26d2c3a9,4e311bfc,6fcd6dcb,672242f5,231d1ac4,2e4e821f,e99bc5b4,30495534,55c9c0d7,26bb0b02,be4ee537,6dff3beb,4cdc3efa,d20856aa,b8170bba,9512c20b,6156099e,9574c320,a409e683,d7c1fc0b,f979d520,30436bfc,2ccea557
0,5,97,,0,93,51,0,2335,6,2,11,321,,379df0a7,d3e24ac0,b1c6300b,5b36f1c7,c9647fd7,6fcd6dcb,7e0c8ff1,670da99c,2e4e821f,e981097d,84e941ab,12716184,a77a4a56,521d9fcb,484a5e08,1d738c50,1f7fc70b,ea5cc894,9512c20b,a2f9c1c3,5d7165fa,6e4b26bf,4f93b714,900d6be5,30436bfc,962813c6
0,1,3,,1,1,,,3,0,,1,12035,,5ef31422,6f3d2af0,e78dcb51,6faef306,c6fc10d3,6fcd6dcb,55a2387f,00982daf,54fc547f,af8c267d,244eaf93,80fd5ef7,00c5ffb7,521d9fcb,0173967b,f7070783,1f7fc70b,7232d217,9512c20b,b9ec11cd,0ae5705c,ccd36f47,b1dc1538,4201adaa,337b81aa,b757e957
0,132,184,2,215,2,0,0,1,2,0,1,38522,2,,4dc7dc20,438e767c,67ecc871,31bcc200,6fcd6dcb,69895fb9,f1afba40,e25a4c11,,,12716184,bf78d0d4,548837e5,4ed95e6b,10dd3744,1f7fc70b,b8170bba,9512c20b,,,,30254c7c,7245b11d,cdc3217e,b757e957
0,86,170,36,36,,1,0,3,42,1,,113,36,dc924b60,a0d14bda,63fa9a31,941fda9d,c9647fd7,6fcd6dcb,2d979239,09f8a09d,2e4e821f,cebcf7b8,b7ef7b34,bf64e06c,00c5ffb7,521d9fcb,2b083b96,10dd3744,1f7fc70b,b8170bba,9512c20b,8abefac0,9ee957d8,d80d58c0,8b44113f,d9e01505,ff654802,2ccea557
0,,43,,9,11,0,1,-1,3,0,1,7796,,ee0835de,b38cd7ee,e6c14b23,f2463ffb,664ff944,6fcd6dcb,c684be07,8a0a1d69,e25a4c11,8390dfc2,d44057c4,9fb54be9,d49eb1df,bd69f2cd,8e809bd6,f7070783,1f7fc70b,b8170bba,9512c20b,68c30c00,c2a135b8,1ae67513,9d3e0d30,b284e08b,30436bfc,b757e957
0,1,145,,0,,1,0,3,0,1,,214,,2e2f0782,00ae070e,ff46978d,b0c5e548,4f59463a,6fcd6dcb,11cc05bd,312aa74b,25dd8f9a,e99513f5,ef620e5b,fdc8ca76,00c5ffb7,d3ad19d9,96fd88a3,1d738c50,1f7fc70b,b8170bba,9512c20b,2a60c0f8,4ee7d449,6ac6f48a,ca58afd4,a3b6261b,0b3c06d0,2ccea557
0,,5,,4,1,,0,0,0,,1,39385,,605f2eb3,1b5d4e88,11fe69a7,f2463ffb,f1bba148,6fcd6dcb,345948c2,7898ced7,e25a4c11,20781b1a,249e6330,12716184,a77a4a56,,0c4421d3,,,b8170bba,9512c20b,6d75b039,23c086e6,f2bb71c9,,16a9ee48,30436bfc,2ccea557
0,1,15,5,,3,0,0,2,4,0,2,8676,5,b2352da3,11074985,267eddfe,67ecc871,c6fc10d3,6fcd6dcb,e444e104,09f8a09d,25dd8f9a,312fc7e7,639615eb,12716184,00c5ffb7,b05e7785,2b083b96,10dd3744,1f7fc70b,6785af47,9512c20b,80ea89c6,5bda3535,d8bcda93,e1c8564c,d79aa9b2,0b3c06d0,2f33557c
0,,851,1,,2,0,0,1,9,0,1,14381,1,b159256e,cf2732eb,3cd7902e,f7f54f97,f1738f48,6fcd6dcb,000d2af9,a66a02fa,2e4e821f,816dd064,fa478aa9,9e5c4993,d49eb1df,,ded4997d,,,b7771e51,9512c20b,a81b00de,11ae2536,24df3444,,7cd621f3,30436bfc,ed10571d
0,6,184,4,92,11,0,0,32,12,0,2,2764,4,c38cf82b,2eb2a0a3,0c33489d,72e99bed,ed76f044,6fcd6dcb,4324b35e,95d8a820,7cee8453,d669ce09,21dfbd67,e6e1cbd7,f4fc3c5e,be4ee537,a20c9da6,4cdc3efa,753da5f3,a1eb1511,9512c20b,5aebe524,d9f1a7b0,0795a84d,e1da3902,65e10507,991321ea,ed10571d
0,187,7755,7,,,0,0,3,46,0,,614,7,a89842d9,7b831047,8387b6d4,f2463ffb,c6fc10d3,6fcd6dcb,b9c8edb8,b69a2b08,dbe3aa6f,338df1aa,56ae6516,422d4255,bf78d0d4,be4ee537,9eb57ff0,4cdc3efa,d20856aa,7232d217,139221a3,bb559698,1a768d57,f2ff1529,69ec3e5b,2e662318,d0b1afa5,2ccea557
0,70,561,27,27,,2,0,2,26,1,,10,27,68754f73,7898ef76,150dd151,67ecc871,664ff944,6fcd6dcb,802d18cc,e6c7ef3a,e25a4c11,16f044d1,bc390a2d,9a1f0c1e,d49eb1df,be4ee537,3b35b996,4cdc3efa,753da5f3,628f1b8d,9512c20b,bfbdb432,dfdc835f,17a4497a,bb5ce3c6,79267a6a,991321ea,b757e957
0,,120,,,,0,2,-1,10,0,,2730,,e853c020,78494fa9,0b0bca34,b6c02e27,1315f676,6fcd6dcb,f31b7aaa,09f8a09d,25dd8f9a,312fc7e7,639615eb,12716184,d49eb1df,521d9fcb,60c72290,10dd3744,753da5f3,b8170bba,9512c20b,94c8b82c,5bda3535,d8bcda93,e1c8564c,6c13b687,0b3c06d0,6c730e3e
0,2,5,1,43,,1,0,2,23,1,,773,1,3bcbe572,1b2ff61f,f19df729,f2463ffb,4ff7b61d,6fcd6dcb,b6db430e,670da99c,1df5e154,79eede22,2ddd07c8,9aa263a3,00c5ffb7,521d9fcb,484a5e08,330c9d3e,1f7fc70b,a1eb1511,9512c20b,dcddf089,c0dbe9c2,189fa9d8,ace495b1,5dea4c3e,ff654802,b757e957
0,166,313,7,,,0,0,65,0,0,,10,7,ad98e872,cea68cd3,c7baacee,67ecc871,c6fc10d3,6fcd6dcb,ffaa5023,c0375b13,7cee8453,62da11e3,14874876,4426c115,f4fc3c5e,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,af7635ee,30436bfc,e1be5ef2
0,6,314,,,,,,61,0,,,22199,,ad98e872,cea68cd3,f19df729,e6b5b2ee,664ff944,6fcd6dcb,b6db430e,c0375b13,2e4e821f,62da11e3,14874876,ac7e4945,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5dea4c3e,ff654802,e1be5ef2
0,,290,,,7,,,37,0,,2,9169,,0a0d1495,c5cea328,58b4177c,9aec7fdb,27d2607e,6fcd6dcb,04593727,07dc3410,2e4e821f,90b3bdeb,f6a4dfaa,9afc4635,a77a4a56,,1cb98027,,,0e45c477,108a0699,de928a90,4dab6cbc,1a137e11,,3c2a4957,ff654802,2ba8d787
0,32,367,26,406,2,0,0,0,41,0,1,15016,26,e88bc44e,77108ec9,3799df29,386c49ee,c6fc10d3,6fcd6dcb,e4327e2a,1e00a819,25dd8f9a,98fb8358,8ffb439a,ba673b7f,bf78d0d4,,a0563e97,,,a1eb1511,108a0699,3741a298,0b682a93,21d89888,,cb63f77a,321935cd,2ba8d787
0,16,268,15,,2,0,0,35,2,0,2,198,15,ad98e872,107444b0,8f16f585,f2463ffb,8b20d33c,6fcd6dcb,450b9440,5b36efb5,2e4e821f,62da11e3,14874876,23fec089,a77a4a56,be4ee537,050a3f52,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,61b62181,30436bfc,e1be5ef2
0,,87,,,,,0,1,1,,,30877,,788a5d5b,98e2c109,5f2e4566,f2463ffb,b4f23a56,919c68e4,a7fad249,a66a02fa,1df5e154,16ec16d6,fa478aa9,8ca52984,a77a4a56,,ded4997d,,,7232d217,9512c20b,ef426d46,0683bc6f,6e86ac23,,16e6b497,30436bfc,b757e957
0,11,370,17,,,0,0,12,0,0,,55604,17,ad98e872,43ced263,90caee26,67ecc871,c6fc10d3,919c68e4,f56c180b,67e82b4c,2e4e821f,62da11e3,14874876,5d120c48,e07cc34d,be4ee537,077597e7,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,655b7591,30436bfc,e1be5ef2
0,1,691,0,108,7,0,0,0,25,0,4,2861,1,788a5d5b,0f636fe1,01a0c607,f2463ffb,ea7d4414,6fcd6dcb,a7fad249,cd5745bc,7cee8453,16ec16d6,fa478aa9,0a7b5d94,a77a4a56,,1748f7cb,,,6785af47,9512c20b,ef426d46,0683bc6f,6e86ac23,,16e6b497,30436bfc,b757e957
0,,40,1,7,18,0,0,3,1,0,1,14512,1,930f58b8,b4074efc,d8ad3c81,f2463ffb,c6fc10d3,6fcd6dcb,7ff4cc2b,f4186a2e,54fc547f,c0f67f42,e3f66c7d,b7a78d9f,bf78d0d4,,37e07bc3,,,b6bc86c5,9512c20b,f3b76203,dd36ccfd,a81bf3db,,c9136cad,337b81aa,b757e957
0,1,2,1,,,0,0,1,1,0,,594,1,788a5d5b,0f636fe1,2f8b4da4,6faef306,58095f4d,6fcd6dcb,2484daa8,cd5745bc,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,,1748f7cb,,,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,,c1c983cb,30436bfc,b757e957
0,3,1334,2,339,13,0,1,49,8,0,1,7236,3,265366bf,605ec0de,4a540c12,d9a8ea57,c6fc10d3,6fcd6dcb,4ed0b9ef,d4612c5c,25dd8f9a,e63d98b4,c939136f,697b6207,f4fc3c5e,,bac812fe,,,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,,10faae8f,321935cd,b757e957
0,31,,34,,,0,0,122,34,0,,33,34,e5f3fd8d,a15d1051,0bec31ff,f2463ffb,c6fc10d3,6fcd6dcb,18829de8,43426c29,46dedfa6,7de9c0a9,6652dc64,f864c05f,00c5ffb7,be4ee537,f3bbfe99,4cdc3efa,d20856aa,7232d217,139221a3,febfd863,a3323ca1,c8e1ee56,1752e9e8,b119e7dd,ff654802,ed10571d
