Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,1,55,1,37,2,0,0,114,1,0,1,29649,1,1bfb7cb4,420224f7,a6c4b558,f2463ffb,1315f676,919c68e4,01485222,0a51b347,54fc547f,9986a424,ae197529,12716184,bf78d0d4,521d9fcb,16bc3ed8,10dd3744,d20856aa,b8170bba,9512c20b,5608ced0,d862edf1,6baf96b4,30254c7c,166ee3a6,337b81aa,b757e957
0,7,1599,14,,223,0,0,62,25,0,35,3394,14,7a095180,b3e8deb6,3d215477,386c49ee,1315f676,6fcd6dcb,672242f5,17ae60ec,46dedfa6,737822e4,b5289b7e,84c826df,26bb0b02,be4ee537,fe7e6ccb,4cdc3efa,d20856aa,628f1b8d,9512c20b,5cf6fafa,a1bac2f3,d2af1645,de155c7b,f979d520,30436bfc,2ccea557
1,3,12,3,,,0,0,1,7,0,,1308,3,e5f3fd8d,a0aaffa6,00e59c72,0d9d5f88,f1bba148,6fcd6dcb,bbe394bd,43426c29,e25a4c11,7de9c0a9,6652dc64,eccb14ca,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,7232d217,9512c20b,febfd863,a3323ca1,c8e1ee56,90d3436e,ae7231c1,cdc3217e,b757e957
0,15,156,6,29,1,0,0,0,9,0,1,6249,6,4dcf982b,263c7e97,1d701eb2,6faef306,dc635801,6fcd6dcb,d257fd7a,5f180614,2e4e821f,76990196,9022385e,3c060f70,a77a4a56,6f68b095,8621db57,10dd3744,1f7fc70b,d9f758ff,9512c20b,1ff921fd,c7cef12a,256d50a6,32fc92c9,7c9bc10a,30436bfc,2f33557c
0,3,,0,0,,10,0,4,0,1,,30,0,d704728f,81f60e52,5bd4f067,6faef306,fcd95698,6fcd6dcb,16c09931,b2a2bd17,25dd8f9a,5795e332,5c834dbe,829b5d15,a77a4a56,be4ee537,57469cbd,4cdc3efa,1f7fc70b,7232d217,9512c20b,8aa8c544,bed812d5,b1debec8,399d9182,1eaafedd,321935cd,6c730e3e
0,52,,40,,,0,0,1,44,0,,5,40,65a19644,53937c2b,37824384,529c0d26,c6fc10d3,6fcd6dcb,195510e0,337bf7a5,a48e16ed,efb41563,686c48be,12716184,e07cc34d,be4ee537,eb24f585,4cdc3efa,d20856aa,80e5ebea,9512c20b,7498952f,f1554c9e,3b4d9099,27d37b5f,2d5d64ce,30436bfc,2ccea557
0,5,53,,,,0,0,141,3,0,,6141,,4891c56f,00ae070e,a1d8f818,f2463ffb,fcd95698,6fcd6dcb,c8f0a47b,312aa74b,2e4e821f,ddaeabc8,066ea194,bed21669,405ca118,814b2075,96fd88a3,f7692c6a,753da5f3,b8170bba,9512c20b,bea620de,d5a2b390,ad32f349,3e8b9b80,ca90e137,991321ea,2ccea557
0,54,1255,28,96,1,0,0,53,0,0,1,1671,32,ad98e872,43ced263,7f064c73,2b2b03d3,c6fc10d3,6fcd6dcb,7cc76e13,67e82b4c,e25a4c11,62da11e3,14874876,4f923919,a77a4a56,be4ee537,077597e7,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,4777f484,991321ea,e1be5ef2
0,16,7,,,,,0,5,0,,,162972,,80fa9fd5,96f53d23,1a0f59aa,f2463ffb,d693ef5d,919c68e4,e62e5dd3,e1908b8d,7cee8453,6ebe7547,4f511784,b25baf42,a77a4a56,be4ee537,1925a5ea,4cdc3efa,753da5f3,5f9e7b9c,9512c20b,74d0b080,dcb89742,14ffa330,574efbf4,5391b646,ff654802,b757e957
0,,399,,,2,0,0,1074,0,0,1,11810,,a59167b0,9feef716,1a2d7e92,67ecc871,e755064d,6fcd6dcb,e7222fbe,a945a803,2e4e821f,f1b88f42,16ef1319,23be5f75,f4fc3c5e,,f0274ef2,,,a1eb1511,9512c20b,16a434f1,bfa9d422,752b26b1,,165fbf32,30436bfc,ed10571d
0,3,325,,160,24,0,0,2799,3,0,5,8906,,6f88737d,4e62b05c,1ab367ec,f8d4e630,c4d60b9a,6fcd6dcb,5e21d6b3,752ae3cc,7cee8453,4d3f6fd9,8c85d62b,a002cb58,d49eb1df,be4ee537,2ec113cf,4cdc3efa,d20856aa,b8170bba,9512c20b,83ae8e2d,543dc382,c5e20d2a,b015d626,007c1d72,ff654802,b757e957
0,9,225,4,,,0,0,6,4,0,,11,4,ce619419,a05c00a8,0a0b200c,386c49ee,664ff944,6fcd6dcb,20b10728,c75f4a0c,2e4e821f,7712e1bf,882e1113,12716184,e07cc34d,be4ee537,152eb446,4cdc3efa,d20856aa,b8170bba,9512c20b,a216f2a0,b11748de,bce7413b,f006b3a7,aeaf856d,991321ea,2ccea557
0,,14,,76,,,0,31,0,,,3934,,f0319c11,7b831047,e30050dd,6521d620,b188ae46,6fcd6dcb,dbf453f7,b69a2b08,dbe3aa6f,8df5d538,e1b63fdd,b1f148f8,a77a4a56,be4ee537,9eb57ff0,4cdc3efa,d20856aa,7232d217,9512c20b,47fd4bbb,22f9528f,7f665c9c,5b2a4f19,e4f35f5b,d0b1afa5,2ccea557
0,2,54,3,25,10,0,0,19,3,0,1,8756,3,209daad9,3f269ed4,d4cf48d5,a15a4803,c6fc10d3,6fcd6dcb,11e88508,2699ebb0,54fc547f,f74f2d5e,4e36298d,0746a20a,a77a4a56,,f6d5a217,,,628f1b8d,9512c20b,3cb33fa4,7153cf5d,0516b43c,,796c47fe,337b81aa,b757e957
0,,45,1,,,0,0,6,1,0,,344407,1,fa474e09,2da97d95,c78eb349,386c49ee,4f59463a,919c68e4,e637ffc8,038e402d,2e4e821f,33611e36,77f32260,032b2571,00c5ffb7,,90a89767,,,b8170bba,9512c20b,6f1a2703,8c228914,bf1a9412,,aee89577,30436bfc,962813c6
0,37,666,22,,21,0,0,35,11,0,3,195,27,ad98e872,cea68cd3,f2485bfb,6faef306,e755064d,6fcd6dcb,b6db430e,c0375b13,7cee8453,62da11e3,14874876,29e09c9d,d49eb1df,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,975aad52,30436bfc,e1be5ef2
0,,254,,113,1,0,0,0,17,0,1,6471,,788a5d5b,84180ead,762fb4de,6faef306,b13d7057,6fcd6dcb,125fb089,251e7d43,1df5e154,16ec16d6,fa478aa9,cc1d0644,a77a4a56,,7164b7b9,,,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,,40f80ed4,30436bfc,b757e957
0,,90,,11,5,,0,-1,0,,2,11666,,,00ae070e,cfa26712,f7f54f97,729e35ab,6fcd6dcb,c01e7357,312aa74b,25dd8f9a,,,0cad4a2c,f4fc3c5e,0c1ae84b,96fd88a3,10dd3744,1f7fc70b,7232d217,9512c20b,,,,30254c7c,629c535d,321935cd,2ccea557
0,7,360,7,7,8,0,0,23,8,0,3,12,7,263e88d4,ddbe7d50,ff65d8e1,f2463ffb,fcd95698,6fcd6dcb,f24546f4,401056fe,25dd8f9a,3ebc3665,f7efb428,d41633fb,a77a4a56,,c30e5c86,,,a1eb1511,9512c20b,bade663b,963c8c10,f444b2a2,,208edd80,321935cd,ed10571d
0,10,153,9,,,0,0,42,9,0,,421,9,fc406ca4,c7d84a9b,3314c56a,4c3b4496,c6fc10d3,6fcd6dcb,75411f49,670da99c,54fc547f,d4d2e772,66d09eef,12716184,e07cc34d,3cd7e707,484a5e08,330c9d3e,753da5f3,b6bc86c5,0a1d513f,8593d5a0,bbd59d61,9337ee44,01221b8d,c0f3435c,337b81aa,6c730e3e
0,,677,,10,17,3,0,33,4,1,4,210,,62ca4527,710103fd,b4085193,6faef306,c6fc10d3,6fcd6dcb,8bb5ed90,09f8a09d,e25a4c11,5ed80f2b,00b5a850,12716184,d49eb1df,1b20ff45,2b083b96,10dd3744,1f7fc70b,7a013011,9512c20b,70e48283,a16c5a10,f6c28c2a,9029d8c0,bd929e64,cdc3217e,b757e957
1,76,966,8,,,0,0,1,9,0,,5664,8,f23d8cb5,2f9c3f90,0ce153d8,6faef306,cdb1c7e5,6fcd6dcb,5a52e7fc,038e402d,2e4e821f,f78a8a34,b59debeb,caa2a6b9,a77a4a56,,40652e69,,,a1eb1511,9512c20b,ebc38fe4,54ebb847,a61cd69b,,952e3dcc,30436bfc,b757e957
0,8,394,2,,3,0,0,5,1,0,1,4762,2,ad98e872,3dbb483e,de415b80,3f85ecae,1315f676,6fcd6dcb,0fac6e45,54cd7262,7cee8453,62da11e3,14874876,12716184,e07cc34d,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,afe38d64,ff654802,e1be5ef2
0,109,1697,49,237,22,0,0,8,0,0,7,4396,94,ad98e872,fb1e95da,043e8a53,9aec7fdb,1315f676,6fcd6dcb,ae459b41,3f8464ea,7cee8453,62da11e3,14874876,f1b49bb9,26bb0b02,be4ee537,c375920d,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,55aea8c3,991321ea,e1be5ef2
0,9,235,4,24,4,7,0,20,4,2,2,72,7,654ca0bc,7c12dab1,e75a68be,f2463ffb,1d59892a,6fcd6dcb,62082dda,2410e819,2e4e821f,33866da2,f8a0a7b7,12716184,a77a4a56,,03c3976f,,,b8170bba,9512c20b,609b5c69,6f85a091,f754874c,,61b5bfa8,30436bfc,b757e957
0,,108,,165,,0,0,-1,1,0,,56321,,0c706ad3,ff8dc454,0bf485c7,386c49ee,664ff944,919c68e4,d7905a09,d556a4e9,25dd8f9a,36083ba7,f8d3649b,658eac0a,bf78d0d4,,24925a5e,,,b8170bba,9512c20b,937d9c2d,b42411a3,ffeededf,,2a7aadb2,321935cd,b757e957
0,3,,3,69,16,0,0,31,33,0,3,7997,3,,64d82c2e,20af44ca,b0fda3ac,729e35ab,6fcd6dcb,df0c681e,038e402d,e25a4c11,,,2ec9c447,a77a4a56,,319cdfc1,,,b8170bba,9512c20b,,,,,4b147a45,cdc3217e,2ccea557
0,69,209,3,,2,0,0,39,0,0,1,17785,3,ad98e872,cea68cd3,be78b4da,67ecc871,4ff7b61d,6fcd6dcb,5e54a399,c0375b13,7cee8453,62da11e3,14874876,b8e0c970,e07cc34d,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,04f5bb23,30436bfc,e1be5ef2
0,24,272,23,51,1,0,0,221,1,0,1,3605,23,ad98e872,fb1e95da,04e82727,67ecc871,c6fc10d3,6fcd6dcb,0bea5880,3f8464ea,2e4e821f,62da11e3,14874876,12716184,00c5ffb7,be4ee537,c375920d,4cdc3efa,d20856aa,0e45c477,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,445c8137,30436bfc,e1be5ef2
0,7,490,,532,267,0,0,67,6,0,16,3676,,265366bf,cc7d7e98,0306bce2,f7f54f97,3a57336e,6fcd6dcb,2dcd28f9,d4612c5c,54fc547f,e63d98b4,c939136f,9121d7ed,d49eb1df,,9599f3ea,,,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,,8c573d44,337b81aa,b757e957
0,6,1377,,,8,0,0,40,3,0,1,5582,,ad98e872,cea68cd3,f19df729,fce08e6b,51f54290,6fcd6dcb,b6db430e,c0375b13,2e4e821f,62da11e3,14874876,9aa263a3,bf78d0d4,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5dea4c3e,30436bfc,e1be5ef2
0,2,672,2,3,11,1,1,127,0,1,1,384,2,ad98e872,e56937ee,9c4e470f,f2463ffb,c6fc10d3,6fcd6dcb,1c7ba44a,060ba641,7cee8453,62da11e3,14874876,6f0bfd4b,d49eb1df,be4ee537,4dcc1c44,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,03981cd4,30436bfc,e1be5ef2
0,5,596,2,428,1,0,0,1,0,0,1,21026,2,ad98e872,977b4431,2131f303,f2463ffb,729e35ab,919c68e4,3e309dcb,13d56fb6,2e4e821f,62da11e3,14874876,51bd35ae,a77a4a56,be4ee537,c43e9770,4cdc3efa,d20856aa,6785af47,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,4bdd01bb,30436bfc,e1be5ef2
0,7,78,4,4,,28,0,79,0,1,,597,4,ad98e872,3dbb483e,6cb1529d,67ecc871,c6fc10d3,6fcd6dcb,5126ee77,54cd7262,2e4e821f,62da11e3,14874876,12716184,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,64b182ce,ff654802,e1be5ef2
0,,1129,3,,,0,0,19,3,0,,18283,3,8680925a,2aeb3e50,416050b9,3b4bdd05,e755064d,919c68e4,4087f3c7,038e402d,2e4e821f,86b04185,2452ea00,12716184,e07cc34d,,bc4dd174,,,a1eb1511,9512c20b,b1aa07b4,ca6aca28,1d14f85d,,0d86c66b,30436bfc,2ccea557
0,2,56,2,2,,1,0,8,2,1,,8,2,684cc81b,3a536cec,e30050dd,67ecc871,664ff944,6fcd6dcb,dbf453f7,038e402d,54fc547f,c1425704,285d0423,0e2fb0f1,a77a4a56,,3c56c423,,,7232d217,9512c20b,68301cfb,be52be49,52d899ec,,6ed14f97,337b81aa,b757e957
0,8,1549,12,1609,1,0,0,1,14,0,1,16623,12,aae964f6,98f1c697,ae5c1d75,27ce21e9,c6fc10d3,6fcd6dcb,5ba97dd0,c6141b7c,a48e16ed,f0fabe60,5e44ee5d,12716184,f4fc3c5e,,d0e68b79,,,b8170bba,9512c20b,6942d23f,be5a4ad0,5d136f44,,e86fffe3,30436bfc,b757e957
0,,1148,25,,,0,0,5,43,0,,2468,28,39488746,fe7686dd,58517c7c,5526d8cc,1315f676,6fcd6dcb,7016acec,038e402d,25dd8f9a,c4b786f8,fd03d183,12716184,e07cc34d,,36247e1c,,,c013b6d8,0a1d513f,e87a25e9,d78e7858,9e7a2cd1,,5868f99d,0b3c06d0,b757e957
0,13,115,6,,,0,0,229,3,0,,853,6,ad98e872,cea68cd3,43efc393,72e99bed,e755064d,6fcd6dcb,bb22c483,c0375b13,2e4e821f,62da11e3,14874876,4b32806d,bf78d0d4,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,dc5838dd,30436bfc,e1be5ef2
0,43,16,15,18,49,0,0,23,0,0,3,3005,15,ad98e872,ac4c5591,bb04d231,3f85ecae,f1738f48,6fcd6dcb,48aeab8f,73f9dacc,631a4875,62da11e3,14874876,60d36042,a77a4a56,be4ee537,c76f0d8a,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,48434305,30436bfc,e1be5ef2
0,4,,4,,,0,0,0,4,0,,41,4,8a2b1e43,862cc547,5aa26b0d,f2463ffb,1315f676,6fcd6dcb,90a8e661,28388fec,7cee8453,31184e3d,fa478aa9,12716184,e07cc34d,,f70db942,,,b8170bba,0a1d513f,8024f45f,0683bc6f,fa7eca6c,,b40350b2,ff654802,b757e957
0,36,142,2,,,0,0,17,0,0,,11,2,ad98e872,cea68cd3,3fcccacd,f2463ffb,729e35ab,6fcd6dcb,1dd7694f,c0375b13,7cee8453,62da11e3,14874876,12716184,e07cc34d,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,e787d3d7,30436bfc,e1be5ef2
0,85,,18,,,0,0,17,7,0,,760,26,ad98e872,cea68cd3,f19df729,f2463ffb,c6fc10d3,6fcd6dcb,b6db430e,c0375b13,1df5e154,62da11e3,14874876,9aa263a3,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5dea4c3e,ff654802,e1be5ef2
0,1,10,1,,4,0,0,19,0,0,1,4966,1,ad98e872,cea68cd3,52a9cd29,6023e43e,4ff7b61d,6fcd6dcb,bb22c483,c0375b13,2e4e821f,62da11e3,14874876,a5de9e88,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,7232d217,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,dc5838dd,ff654802,e1be5ef2
0,5,758,4,51,4,0,0,57,30,0,3,555,4,ad98e872,3dbb483e,d9c1bf0d,f2463ffb,c6fc10d3,6fcd6dcb,cb2a7432,54cd7262,2e4e821f,62da11e3,14874876,c4d4f248,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,789bbf86,ff654802,e1be5ef2
0,4,19,2,33,1,0,0,5,12,0,1,2669,2,91c3c8e0,989795b5,7c77fc3a,f2463ffb,a92f5b3f,6fcd6dcb,d2fd263f,d4612c5c,54fc547f,2fc71782,c939136f,a8116cb9,a77a4a56,,c7ea8d57,,,b8170bba,9512c20b,c4c7eb03,65caf1d8,895cd8d6,,c822b5c8,337b81aa,b757e957
0,1,980,2,,4,0,0,632,4,0,4,13158,2,3c2ed1d5,d4862688,2ca1396a,67ecc871,c6fc10d3,6fcd6dcb,4b3837b4,b28887f0,2e4e821f,69cfc6df,fbd628c2,e7202b6f,a77a4a56,,85c6c1bd,,,a1eb1511,09c8c22c,1a5a81dd,623d52fb,f9e4aad2,,b895c6df,30436bfc,b757e957
0,8,,9,,,0,0,6,9,0,,26804,9,0593a48e,ba2bbcbe,db9470e5,f2463ffb,c6fc10d3,6fcd6dcb,a96da274,038e402d,25dd8f9a,cedafb0a,405c28d3,12716184,e07cc34d,,65f7a0e1,,,b8170bba,0a1d513f,ce79f3d2,9e4dad0f,32c49bb0,,b107d3bb,321935cd,b757e957
0,7,830,2,1541,1,0,0,2,28,0,1,10486,29,32d02236,a8426fd7,ad23c23f,41df04f1,664ff944,6fcd6dcb,8034bb8c,c6141b7c,2e4e821f,92056771,a3127f43,397c69a0,00c5ffb7,,77213274,,,b8170bba,9512c20b,9500a3a7,11dce65a,4b93ab34,,f337ce42,30436bfc,b757e957
0,,122,,50,27,0,0,-1,30,0,5,2244,,b8088a17,489aef86,a71377f0,b0c5e548,dde41a80,6fcd6dcb,69671109,8f551379,25dd8f9a,2311c4d9,62166d2c,646f2364,d49eb1df,e203c807,eea7f013,2514f91d,1f7fc70b,b8170bba,9512c20b,f1d6e422,4061cd87,578d88b9,149f40c3,2e630b6c,321935cd,6c730e3e
0,1,60,0,,,0,0,0,16,0,,439,12,d2d7417f,365f679e,de1862d4,67ecc871,c430651e,6fcd6dcb,ce8df820,b67142bf,2e4e821f,95659c82,5da0ce4d,12716184,e07cc34d,,72568e15,,,508b5ed2,9512c20b,864246d2,1f6f3711,b966a1ea,,474b6cf8,30436bfc,b757e957
0,36,10,18,,,0,0,13,26,0,,5,9,4aa74cb2,b192e7fc,2f8b4da4,6faef306,729e35ab,6fcd6dcb,2484daa8,038e402d,e25a4c11,d2ca3c83,6ab47689,1d5e1b32,405ca118,,93cc7786,,,a1eb1511,9512c20b,fed5a8ba,959c1a39,497cbfa7,,c1c983cb,30436bfc,b757e957
0,2,27,2,,,0,0,1,2,0,,1438,2,c899202b,40b194fb,01a0c607,67ecc871,0a0044e1,6fcd6dcb,a7fad249,cf3790b9,2e4e821f,d7d07857,064dca9e,12716184,e07cc34d,,bae9ea5c,,,b8170bba,9512c20b,7119cd48,1a521a2b,9943f0ff,,16e6b497,30436bfc,ed10571d
0,6,644,6,154,13,0,0,5,10,0,2,2185,6,ad98e872,fb1e95da,8b242a29,6faef306,1315f676,6fcd6dcb,3e340a6d,3f8464ea,1df5e154,62da11e3,14874876,19f3580d,f4fc3c5e,be4ee537,c375920d,4cdc3efa,d20856aa,c013b6d8,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bcfdb2c7,30436bfc,e1be5ef2
0,11,98,7,,3,0,0,2,19,0,2,2916,7,a61874fe,5d3146e7,ca1615e9,4066d320,c6fc10d3,6fcd6dcb,fddcaef9,84ad1c92,7cee8453,f68d91aa,640f0d26,641aeb52,bf78d0d4,76869bdb,2449386a,10dd3744,1f7fc70b,b6bc86c5,9512c20b,094896d4,7585f734,067d2820,1760b8e3,eea6a2d3,ff654802,b757e957
0,40,1549,13,96,9,13,0,0,0,1,4,1147,25,ad98e872,ac4c5591,d0360ab3,6faef306,664ff944,6fcd6dcb,8a2b9acb,73f9dacc,2e4e821f,62da11e3,14874876,707c06f0,d49eb1df,be4ee537,c76f0d8a,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,6db215d6,30436bfc,e1be5ef2
0,11,486,5,,2,0,0,10,1,0,2,17,5,ad98e872,cea68cd3,f0bee090,2a338d48,c6fc10d3,6fcd6dcb,d89e20bc,c0375b13,2e4e821f,62da11e3,14874876,d8f7c091,d49eb1df,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,06cd2d54,30436bfc,e1be5ef2
