Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,1,330,3,3,18,2,0,133,8,1,3,249,3,e5f3fd8d,ad4c348d,b9fdf4b5,6faef306,c6fc10d3,6fcd6dcb,263c6a77,43426c29,7cee8453,7de9c0a9,6652dc64,586fb9ab,a77a4a56,be4ee537,8475d725,4cdc3efa,d20856aa,a1eb1511,09c8c22c,febfd863,a3323ca1,c8e1ee56,c1c4bc4a,eaf274a9,30436bfc,b757e957
0,20,55,4,60,4,0,0,1,33,0,2,4142,4,7ffc9e36,54ec794d,d24853dd,67ecc871,2e776fbd,6fcd6dcb,14234637,5624f044,2e4e821f,039b5ca0,573186f5,4ae97ebf,00c5ffb7,5aae9a34,bbcd081a,83f41762,753da5f3,628f1b8d,55191c09,09f46edf,108c7285,38954f06,75260276,584f9062,ff654802,de53bdf9
0,52,11,1,,8,0,0,2,1,0,2,3417,1,5f1ab286,a0d14bda,5a17ba0d,f2463ffb,1315f676,6fcd6dcb,6f822526,09f8a09d,54a003de,a034c42e,47bf8e32,12716184,e07cc34d,c831dfaa,2b083b96,10dd3744,1f7fc70b,97b4c99a,7a7178b2,7f26cddc,57ef95c1,110f26e4,3111ad9b,0f434914,30436bfc,2ccea557
0,4,2180,,,5,,,4,3,,1,15020,,ad98e872,3dbb483e,4792101c,386c49ee,729e35ab,6fcd6dcb,ac71abaa,54cd7262,2e4e821f,62da11e3,14874876,e530a310,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,317d843b,30436bfc,e1be5ef2
0,18,274,17,222,4,0,0,2,16,0,2,3168,17,cf5b3564,52674d34,4e0d7fdb,f7f54f97,8781ad90,6fcd6dcb,3e4a95a9,312aa74b,e25a4c11,6d5323b6,816ac682,56f2dcef,a77a4a56,237a6c07,96fd88a3,10dd3744,1f7fc70b,a1eb1511,9512c20b,673c3705,889a2062,291353fd,cbf47872,9d1b06c5,cdc3217e,ed10571d
0,32,3679,26,26,,3,0,1,23,1,,12,26,569ea5a7,5879ea73,6346827c,da8a3421,3cd69f23,6fcd6dcb,93d3654d,8f551379,7cee8453,b18d43c6,9c3e2279,458747ac,a77a4a56,521d9fcb,eea7f013,2514f91d,1f7fc70b,a1eb1511,9512c20b,f9c53274,d11ff180,e3e4154f,e55d6ec2,ab5fae3b,ff654802,b757e957
0,1,144,1,36,6,0,0,38,19,0,3,2714,1,6ff27a32,78494fa9,f28af206,b7c204f1,b13d7057,6fcd6dcb,8dbaeb80,09f8a09d,54fc547f,d4d2e772,66d09eef,12716184,00c5ffb7,a915aa95,60c72290,10dd3744,753da5f3,628f1b8d,9512c20b,c7c36173,bbd59d61,b0f2e0f9,5c74f37e,984919c2,337b81aa,6c730e3e
0,,263,,,,0,0,3,1,0,,3546,,924b5294,54da3ba5,cfd3a1ee,6faef306,c6fc10d3,6fcd6dcb,8d364c22,8dc16f34,2e4e821f,b450483b,ce81e621,ed59a39e,405ca118,,53fb8181,,,b8170bba,9512c20b,754f8bd5,361ea831,f295bf2e,,d113dc1e,30436bfc,2ccea557
0,2,273,2,66,2,0,0,9,21,0,2,3287,2,527e5906,fb459890,671952bc,f1712418,1315f676,6fcd6dcb,c9f45b2b,283c92c0,2e4e821f,40b054b4,750506a2,7317cdfc,bf78d0d4,be4ee537,7f0b7280,4cdc3efa,d20856aa,b7771e51,9512c20b,083f581c,5731c43e,be98cd91,6cb278e1,b44ae869,ff654802,ed10571d
0,1,681,0,,,0,0,5,5,0,,75147,4,788a5d5b,8b38d68d,ad86bd15,67ecc871,48012eba,919c68e4,4e51c029,cd5745bc,1df5e154,16ec16d6,fa478aa9,d6ce4a92,a77a4a56,,1748f7cb,,,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,,2a0f0265,30436bfc,ed10571d
0,68,,15,53,,3,0,575,44,2,,573,45,054da328,3024fb19,3cf9ef24,f2463ffb,5c0a60d8,6fcd6dcb,43cf541d,ed5dc275,7cee8453,ffc8dffb,30495534,960e88c9,bf78d0d4,be4ee537,8ce4eec7,4cdc3efa,d20856aa,db17584b,9512c20b,de64fd24,d6a2d54b,1cc81de1,d7c1fc0b,4415e8da,30436bfc,b757e957
0,2,6013,11,,,0,0,4,32,0,,4,2,a2376d34,51d00062,8387b6d4,6faef306,4a448278,6fcd6dcb,b9c8edb8,0473ded1,2e4e821f,d2052c9d,7cf0ec72,5ac24f29,a77a4a56,,8fb06333,,,b8170bba,139221a3,1055b89b,eb71beb8,b6157ee3,,2e662318,ff654802,2ccea557
0,3,28,1,19,1,0,0,279,0,0,1,6530,1,ad98e872,cd0a89fc,af7a827e,f2463ffb,c6fc10d3,6fcd6dcb,f24be78e,ba546801,7cee8453,62da11e3,14874876,9393eae3,00c5ffb7,be4ee537,dbde85a8,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,c28927e0,30436bfc,e1be5ef2
0,25,105,1,,,0,0,2,2,0,,708,1,c275df58,56ce319e,5bd4f067,7a3384f8,2e776fbd,6fcd6dcb,16c09931,09f8a09d,54fc547f,1af95e7c,8845f859,14a89b21,a77a4a56,40a43034,2b083b96,10dd3744,1f7fc70b,b8170bba,9512c20b,0269fe7d,a35362da,f0c26874,1a10a1fa,1eaafedd,337b81aa,962813c6
0,28,99,16,,,0,0,60,0,0,,2796,16,ad98e872,8af1edc8,f4703a4d,f2463ffb,c6fc10d3,6fcd6dcb,3e4d438f,32204401,2e4e821f,62da11e3,14874876,156da297,bf78d0d4,be4ee537,e99db36c,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,20f66bed,30436bfc,e1be5ef2
0,43,37,1,,,0,0,40,0,0,,659691,1,ad98e872,fb1e95da,f4928b4f,386c49ee,664ff944,919c68e4,4a7d88df,3f8464ea,2e4e821f,62da11e3,14874876,fee93fb3,00c5ffb7,be4ee537,c375920d,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,cc4e7cf8,991321ea,e1be5ef2
0,,1920,,,7,0,0,1,20,0,2,9031,,a2b68e4c,f2a072d5,5c3ac00b,f2463ffb,1315f676,6fcd6dcb,bb22c483,b349ec93,2e4e821f,844561e7,b59debeb,dca601f2,a77a4a56,,81e78845,,,a1eb1511,9512c20b,7a33079b,92b935ae,0cecc9d3,,dc5838dd,30436bfc,962813c6
0,,523,,,,0,0,-1,6,0,,4849,,ad98e872,e38ae0a9,8cd20e71,f2463ffb,21bc61de,6fcd6dcb,4620dd9e,c0375b13,2e4e821f,62da11e3,14874876,8a821a6d,a77a4a56,be4ee537,aec2f2f6,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,daf3ee2e,30436bfc,fb98c4ed
0,2,364,1,,,0,0,165,2,0,,1939,1,ad98e872,cea68cd3,0f317d5c,f2463ffb,729e35ab,6fcd6dcb,f73461cf,c0375b13,2e4e821f,62da11e3,14874876,33efba97,00c5ffb7,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,624fed9d,30436bfc,e1be5ef2
0,,290,6,,12,0,0,0,26,0,1,1274,6,ad98e872,3dbb483e,c7733554,3f85ecae,e755064d,6fcd6dcb,bd15aab8,54cd7262,e25a4c11,62da11e3,14874876,d02c0d47,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5d21cf2b,cdc3217e,e1be5ef2
0,7,154,2,,1,0,0,5,4,0,1,5906,2,e93bb650,9981c046,cdd4a5f2,f2463ffb,64ae6b55,6fcd6dcb,a5db43ed,aa2bd8f1,2e4e821f,58603977,ae197529,295219fe,a77a4a56,c779dda4,f2ddadd8,10dd3744,1f7fc70b,7232d217,9512c20b,180f15dd,1580fcda,1c286718,30254c7c,4cebbe49,ff654802,2ccea557
0,18,6,13,,,0,0,6,19,0,,4993,13,96c7546e,448be023,29292844,3f85ecae,729e35ab,6fcd6dcb,efb9132f,038e402d,e0d906cb,667c23a0,573186f5,12716184,e07cc34d,,da8e3c85,,,3c328ca5,0a1d513f,712c8362,968781a0,55f27820,,452b3f84,57e36578,2ccea557
0,,191,8,,,0,0,137,8,0,,2851,8,265366bf,e9d05635,abe6986a,cf53e6ad,e755064d,6fcd6dcb,4f195207,ab96c6b2,7cee8453,e63d98b4,c939136f,12716184,e07cc34d,,3219cac5,,,7232d217,0a1d513f,47849e55,73b3f46d,d994ba60,,c0687379,ff654802,b757e957
0,4,117,,73,1,0,0,2791,0,0,1,2191,,ad98e872,e56937ee,902c97c5,67ecc871,556500ec,6fcd6dcb,7e0a569b,060ba641,2e4e821f,62da11e3,14874876,960e88c9,00c5ffb7,be4ee537,4dcc1c44,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,cfb6baf3,ff654802,e1be5ef2
0,24,457,0,,,0,0,0,7,0,,91967,3,e5f3fd8d,77cf2e67,aac239cf,386c49ee,664ff944,919c68e4,8bb5ed90,43426c29,e25a4c11,7de9c0a9,6652dc64,12716184,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,bd929e64,cdc3217e,962813c6
0,,384,,,,0,0,0,1,0,,1373,,788a5d5b,0f636fe1,2f8b4da4,f2463ffb,0d1f6fae,6fcd6dcb,2484daa8,cd5745bc,2e4e821f,16ec16d6,fa478aa9,1d5e1b32,405ca118,,1748f7cb,,,b7771e51,9512c20b,ef426d46,0683bc6f,6e86ac23,,c1c983cb,30436bfc,b757e957
0,81,40,1,76,1,0,0,31,6,0,1,2164,24,ad98e872,43ced263,bf112292,e6b5b2ee,73467fd0,6fcd6dcb,99e574c8,67e82b4c,7cee8453,62da11e3,14874876,908a5cab,00c5ffb7,be4ee537,077597e7,4cdc3efa,d20856aa,c013b6d8,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,eb9d335b,30436bfc,e1be5ef2
0,,486,7,,,0,8,3,8,0,,1755,7,87786278,8439348f,9c4bbc39,f2463ffb,664ff944,6fcd6dcb,d4d15ba8,e07a4d88,7cee8453,1a07df7e,23839fce,b5fa94e0,26bb0b02,,be8a053f,,,b8170bba,139221a3,559675e3,78583f39,62397df1,,dce8e158,ff654802,32b84fca
0,5,,14,,,0,0,0,15,0,,7,0,788a5d5b,0f636fe1,2f8b4da4,f2463ffb,1315f676,6fcd6dcb,2484daa8,cd5745bc,1df5e154,16ec16d6,fa478aa9,1d5e1b32,405ca118,,1748f7cb,,,d9f758ff,9512c20b,ef426d46,0683bc6f,6e86ac23,,c1c983cb,30436bfc,b757e957
1,2,253,2,9,15,1,0,0,0,1,7,695,2,ad98e872,3bc4ac0c,2043bd40,973b6e0b,16697e2d,6fcd6dcb,6e072245,50ae36ae,25dd8f9a,62da11e3,14874876,10139861,a77a4a56,be4ee537,93dbffb0,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,86ff35cc,30436bfc,e1be5ef2
1,2,6,2,0,4,1,0,329,0,1,1,4,0,ad98e872,da234a09,a0d0f653,f2463ffb,c6fc10d3,6fcd6dcb,6c93faca,17121660,2e4e821f,62da11e3,14874876,e66c10d4,a77a4a56,be4ee537,8e6b1fad,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,618fa829,30436bfc,e1be5ef2
1,1,247,1,,4,0,0,38,0,0,2,4213,1,ad98e872,cea68cd3,417e6103,67ecc871,25e74633,6fcd6dcb,4628641f,c0375b13,7cee8453,62da11e3,14874876,334dcbec,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,7cc1f2ce,30436bfc,e1be5ef2
0,,,,,,,,-1,0,,,275340,,8a2b1e43,cb916ced,2ead5aa8,0837f2ea,729e35ab,6fcd6dcb,051c7270,ca2b7f87,e25a4c11,31184e3d,fa478aa9,38325997,00c5ffb7,,d412c777,,,628f1b8d,9512c20b,8024f45f,0683bc6f,fa7eca6c,,ab226418,cdc3217e,b757e957
0,9,1482,31,,,0,0,50,40,0,,996,31,265366bf,b1feb7c7,0445a527,9d24e8e8,1315f676,6fcd6dcb,9ff7b735,ab96c6b2,2e4e821f,e63d98b4,c939136f,4d9d3a75,405ca118,,5cbc7f6a,,,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,,960ac2bf,30436bfc,2ba8d787
0,,208,,1,22,2,0,-1,7,1,8,928,,2fc1ecda,75f184fd,b5aa11ec,67ecc871,6cd2818c,6fcd6dcb,bc5da538,2d66062d,e0d906cb,b98a8917,caf60935,d3ce2fab,a77a4a56,,4b7113eb,,,b8170bba,139221a3,db541337,c9deed2e,e0b1e0b9,,1ad0d182,57e36578,b757e957
0,4,841,,2119,1,0,0,0,13,0,1,40114,,5b24bab4,54d1eb2b,a08f6061,f2463ffb,539e2cda,6fcd6dcb,3701310f,0473ded1,2e4e821f,867d0b32,52388972,d7b56062,a77a4a56,,43ee1436,,,3c328ca5,55191c09,9339b1e7,812eeaa4,511a3827,,f702db3a,ff654802,b757e957
0,37,221,3,190,1,0,0,3,6,0,1,16225,6,534adfd7,afb6e65d,6997ec9a,3db1ac2d,c6fc10d3,919c68e4,ef737e41,eff23bd2,2e4e821f,d34e59b4,60d5e456,0fe81e8d,a77a4a56,6036614f,20da7a0d,da35bd8b,753da5f3,df3e9717,9512c20b,f19dc300,714df91e,9732860b,f4e342cd,a0f5ef32,30436bfc,b757e957
0,1,275,,,,0,0,0,16,0,,15940,,8a2b1e43,a5c17313,98d0f6a8,67ecc871,fcd95698,6fcd6dcb,5336e229,f4e03407,2e4e821f,31184e3d,fa478aa9,be37e734,405ca118,,f4a35141,,,a1eb1511,9512c20b,8024f45f,0683bc6f,fa7eca6c,,5947fb70,30436bfc,2ccea557
0,,182,,0,1657,103,0,-1,5,2,41,868,,f669a734,72952599,4ce22f52,90dfe17b,729e35ab,6fcd6dcb,82d53872,0bcd3004,2e4e821f,8d003c9f,0da2c36c,9eb04206,f4fc3c5e,,f4cac747,,,b8170bba,09c8c22c,166ac0a8,cc8607c6,d4f3e4eb,,e5ee1fca,ff654802,2ccea557
0,13,21,1,,,0,0,0,3,0,,5235,1,f889f0dc,5879ea73,3799df29,06cb51bf,6ca919cf,6fcd6dcb,e4327e2a,8f551379,54fc547f,5d7ea440,8263b483,c6ce1f9b,405ca118,91c6cfb3,eea7f013,2514f91d,1f7fc70b,6785af47,9512c20b,fc290a51,7f865ad2,89bdae3a,f4a5ae14,cb63f77a,337b81aa,b757e957
0,22,249,11,27,,2,0,380,1,1,,571,16,ad98e872,ac4c5591,05472bec,f2463ffb,de15f064,6fcd6dcb,157663a3,73f9dacc,54a003de,62da11e3,14874876,2d400d97,bf78d0d4,be4ee537,c76f0d8a,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,96dc98ec,30436bfc,e1be5ef2
0,18,3,8,10,26,0,0,31,1,0,1,19693,8,ad98e872,da234a09,ad797838,67ecc871,6571b82c,6fcd6dcb,9f6833fb,17121660,2e4e821f,62da11e3,14874876,3b3506b5,f4fc3c5e,be4ee537,8e6b1fad,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,e2114d74,30436bfc,e1be5ef2
0,27,37,24,75,3,0,0,1,36,0,1,2008,24,5961e60e,b6fc2f3e,48c07a22,67ecc871,c6fc10d3,6fcd6dcb,fad5de89,038e402d,2e4e821f,a2ab815a,6f541015,87a8ad64,a77a4a56,,7fa09658,,,b8170bba,9512c20b,283da195,a7a7f84d,697cbf41,,348246ae,30436bfc,962813c6
0,8,196,7,35,,0,11,0,9,0,,1463,7,f7c21cb6,b8075b92,f0bee090,b0c5e548,1315f676,6fcd6dcb,d89e20bc,1cd5668c,2e4e821f,bb6d33e6,b59debeb,e3308754,26bb0b02,,975fbca1,,,a1eb1511,108a0699,3caa9e85,13ddfdce,592f3e64,,06cd2d54,30436bfc,2ba8d787
0,7,90,1,1,5,8,0,318,5,2,1,36,1,f11074e6,a82bf18c,1ea08c94,f2463ffb,c6fc10d3,6fcd6dcb,e4f06164,038e402d,1df5e154,12e122cc,1380a367,12716184,a77a4a56,,bffa13d8,,,628f1b8d,9512c20b,a4322fc5,7fd78fbc,1307415f,,d7b84bda,30436bfc,2ccea557
0,156,996,23,,36,0,0,25,1,0,8,391,23,ad98e872,efc01d31,7ad6521e,67ecc871,4ff7b61d,6fcd6dcb,3fd1c581,4aa7575b,2e4e821f,62da11e3,14874876,c521d935,d49eb1df,be4ee537,814ee703,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bff3f545,30436bfc,e1be5ef2
0,,485,4,146,3,0,0,29,6,0,1,3182,4,b2d27a4e,3aae4390,18a344fb,f2463ffb,51ba4dd4,6fcd6dcb,f0f92fc9,366e2e67,e25a4c11,7d460bd9,fa478aa9,21467629,bf78d0d4,,3a1cde7d,,,d9f758ff,9512c20b,8b800a58,0683bc6f,1600d91a,,3437bba3,cdc3217e,b757e957
0,10,273,2,,,0,0,1,2,0,,,2,80116008,065ff1db,59e6cd5b,386c49ee,3d5394e8,919c68e4,9ab9b88c,038e402d,54fc547f,90a47728,e4fd9147,12716184,6397311a,,878bcd68,,,f98b0db1,0a1d513f,6eb03bea,83ace700,1ef965bf,,a97aa3af,337b81aa,962813c6
0,,669,0,138,3,0,0,0,5,0,3,10529,3,788a5d5b,0f636fe1,deb31b18,14841cc2,0a0044e1,6fcd6dcb,4c18e187,cd5745bc,2e4e821f,16ec16d6,fa478aa9,9a80f77a,00c5ffb7,,1748f7cb,,,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,,fc87a0e3,30436bfc,b757e957
0,35,,6,,,0,0,18,14,0,,398,6,ad98e872,3dbb483e,421459f4,386c49ee,664ff944,6fcd6dcb,6f9a60f7,54cd7262,a48e16ed,62da11e3,14874876,bf2d12cd,00c5ffb7,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,10d741d6,30436bfc,e1be5ef2
0,29,114,3,40,9,0,0,17,32,0,4,2825,3,cd049be4,005111b9,48c07a22,c6f42255,0fd708f2,6fcd6dcb,fad5de89,1c904173,25dd8f9a,9223b1ba,ebb2b6df,87a8ad64,a77a4a56,521d9fcb,725e4eab,10dd3744,1f7fc70b,628f1b8d,9512c20b,1bde6649,8f582a0a,6fc77163,0c78ffe5,348246ae,0b3c06d0,2ccea557
0,3,116,2,5,,1,0,1,1,1,,167,2,ad98e872,ac4c5591,b8ae380d,ac6cf61f,729e35ab,6fcd6dcb,4f3aef12,73f9dacc,e25a4c11,62da11e3,14874876,7c8554e3,00c5ffb7,be4ee537,c76f0d8a,4cdc3efa,d20856aa,d9f758ff,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,54b00be7,cdc3217e,e1be5ef2
